ID,OrderID,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice
29494,1014,Cus1440,Shoes,South,4480-10-31,10,60
29495,1015,Cus1431,Hat,East,4480-11-30,11,10
29496,1016,Cus1087,Socks,West,4480-12-31,4,20
29497,1017,Cus1173,Jacket,North,4481-01-31,3,30
29498,1018,Cus1214,Gloves,South,4481-02-28,12,25
29499,1019,Cus1421,Shoes,East,4481-03-31,5,15
29500,1020,Cus1101,Hat,West,4481-04-30,7,50
29501,1001,Cus1058,Shirt,North,4481-05-31,5,20
29502,1002,Cus1192,Shoes,South,4481-06-30,10,50
29503,1003,Cus1332,Hat,East,4481-07-31,7,15
29504,1004,Cus1398,Socks,West,4481-08-31,3,5
29505,1005,Cus1305,Jacket,North,4481-09-30,2,60
29506,1006,Cus1352,Gloves,South,4481-10-31,8,25
29507,1007,Cus1170,Shirt,East,4481-11-30,12,40
29508,1008,Cus1436,Shoes,West,4481-12-31,4,15
29509,1009,Cus1383,Hat,North,4482-01-31,7,10
29510,1010,Cus1402,Socks,South,4482-02-28,9,30
29511,1011,Cus1169,Jacket,East,4482-03-31,6,35
29512,1012,Cus1050,Gloves,West,4482-04-30,5,20
29513,1013,Cus1223,Shirt,North,4482-05-31,8,50
29514,1014,Cus1177,Shoes,South,4482-06-30,10,60
29515,1015,Cus1188,Hat,East,4482-07-31,11,10
29516,1016,Cus1359,Socks,West,4482-08-31,4,20
29517,1017,Cus1090,Jacket,North,4482-09-30,3,30
29518,1018,Cus1163,Gloves,South,4482-10-31,12,25
29519,1019,Cus1334,Shoes,East,4482-11-30,5,15
29520,1020,Cus1349,Hat,West,4482-12-31,7,50
29521,1001,Cus1277,Shirt,North,4483-01-31,5,20
29522,1002,Cus1433,Shoes,South,4483-02-28,10,50
29523,1003,Cus1382,Hat,East,4483-03-31,7,15
29524,1004,Cus1385,Socks,West,4483-04-30,3,5
29525,1005,Cus1386,Jacket,North,4483-05-31,2,60
29526,1006,Cus1075,Gloves,South,4483-06-30,8,25
29527,1007,Cus1267,Shirt,East,4483-07-31,12,40
29528,1008,Cus1396,Shoes,West,4483-08-31,4,15
29529,1009,Cus1297,Hat,North,4483-09-30,7,10
29530,1010,Cus1064,Socks,South,4483-10-31,9,30
29531,1011,Cus1104,Jacket,East,4483-11-30,6,35
29532,1012,Cus1450,Gloves,West,4483-12-31,5,20
29533,1013,Cus1049,Shirt,North,4484-01-31,8,50
29534,1014,Cus1433,Shoes,South,4484-02-29,10,60
29535,1015,Cus1261,Hat,East,4484-03-31,11,10
29536,1016,Cus1122,Socks,West,4484-04-30,4,20
29537,1017,Cus1311,Jacket,North,4484-05-31,3,30
29538,1018,Cus1018,Gloves,South,4484-06-30,12,25
29539,1019,Cus1017,Shoes,East,4484-07-31,5,15
29540,1020,Cus1230,Hat,West,4484-08-31,7,50
29541,1001,Cus1034,Shirt,North,4484-09-30,5,20
29542,1002,Cus1095,Shoes,South,4484-10-31,10,50
29543,1003,Cus1039,Hat,East,4484-11-30,7,15
29544,1004,Cus1064,Socks,West,4484-12-31,3,5
29545,1005,Cus1102,Jacket,North,4485-01-31,2,60
29546,1006,Cus1186,Gloves,South,4485-02-28,8,25
29547,1007,Cus1081,Shirt,East,4485-03-31,12,40
29548,1008,Cus1478,Shoes,West,4485-04-30,4,15
29549,1009,Cus1401,Hat,North,4485-05-31,7,10
29550,1010,Cus1072,Socks,South,4485-06-30,9,30
29551,1011,Cus1327,Jacket,East,4485-07-31,6,35
29552,1012,Cus1467,Gloves,West,4485-08-31,5,20
29553,1013,Cus1424,Shirt,North,4485-09-30,8,50
29554,1014,Cus1142,Shoes,South,4485-10-31,10,60
29555,1015,Cus1104,Hat,East,4485-11-30,11,10
29556,1016,Cus1428,Socks,West,4485-12-31,4,20
29557,1017,Cus1010,Jacket,North,4486-01-31,3,30
29558,1018,Cus1245,Gloves,South,4486-02-28,12,25
29559,1019,Cus1458,Shoes,East,4486-03-31,5,15
29560,1020,Cus1109,Hat,West,4486-04-30,7,50
29561,1001,Cus1283,Shirt,North,4486-05-31,5,20
29562,1002,Cus1121,Shoes,South,4486-06-30,10,50
29563,1003,Cus1191,Hat,East,4486-07-31,7,15
29564,1004,Cus1247,Socks,West,4486-08-31,3,5
29565,1005,Cus1422,Jacket,North,4486-09-30,2,60
29566,1006,Cus1406,Gloves,South,4486-10-31,8,25
29567,1007,Cus1207,Shirt,East,4486-11-30,12,40
29568,1008,Cus1460,Shoes,West,4486-12-31,4,15
29569,1009,Cus1495,Hat,North,4487-01-31,7,10
29570,1010,Cus1158,Socks,South,4487-02-28,9,30
29571,1011,Cus1339,Jacket,East,4487-03-31,6,35
29572,1012,Cus1053,Gloves,West,4487-04-30,5,20
29573,1013,Cus1463,Shirt,North,4487-05-31,8,50
29574,1014,Cus1161,Shoes,South,4487-06-30,10,60
29575,1015,Cus1174,Hat,East,4487-07-31,11,10
29576,1016,Cus1227,Socks,West,4487-08-31,4,20
29577,1017,Cus1440,Jacket,North,4487-09-30,3,30
29578,1018,Cus1465,Gloves,South,4487-10-31,12,25
29579,1019,Cus1460,Shoes,East,4487-11-30,5,15
29580,1020,Cus1168,Hat,West,4487-12-31,7,50
29581,1001,Cus1367,Shirt,North,4488-01-31,5,20
29582,1002,Cus1204,Shoes,South,4488-02-29,10,50
29583,1003,Cus1340,Hat,East,4488-03-31,7,15
29584,1004,Cus1325,Socks,West,4488-04-30,3,5
29585,1005,Cus1059,Jacket,North,4488-05-31,2,60
29586,1006,Cus1137,Gloves,South,4488-06-30,8,25
29587,1007,Cus1411,Shirt,East,4488-07-31,12,40
29588,1008,Cus1488,Shoes,West,4488-08-31,4,15
29589,1009,Cus1271,Hat,North,4488-09-30,7,10
29590,1010,Cus1406,Socks,South,4488-10-31,9,30
29591,1011,Cus1337,Jacket,East,4488-11-30,6,35
29592,1012,Cus1205,Gloves,West,4488-12-31,5,20
29593,1013,Cus1442,Shirt,North,4489-01-31,8,50
29594,1014,Cus1287,Shoes,South,4489-02-28,10,60
29595,1015,Cus1211,Hat,East,4489-03-31,11,10
29596,1016,Cus1348,Socks,West,4489-04-30,4,20
29597,1017,Cus1206,Jacket,North,4489-05-31,3,30
29598,1018,Cus1254,Gloves,South,4489-06-30,12,25
29599,1019,Cus1259,Shoes,East,4489-07-31,5,15
29600,1020,Cus1188,Hat,West,4489-08-31,7,50
29601,1001,Cus1259,Shirt,North,4489-09-30,5,20
29602,1002,Cus1397,Shoes,South,4489-10-31,10,50
29603,1003,Cus1389,Hat,East,4489-11-30,7,15
29604,1004,Cus1418,Socks,West,4489-12-31,3,5
29605,1005,Cus1123,Jacket,North,4490-01-31,2,60
29606,1006,Cus1246,Gloves,South,4490-02-28,8,25
29607,1007,Cus1430,Shirt,East,4490-03-31,12,40
29608,1008,Cus1220,Shoes,West,4490-04-30,4,15
29609,1009,Cus1192,Hat,North,4490-05-31,7,10
29610,1010,Cus1445,Socks,South,4490-06-30,9,30
29611,1011,Cus1300,Jacket,East,4490-07-31,6,35
29612,1012,Cus1032,Gloves,West,4490-08-31,5,20
29613,1013,Cus1130,Shirt,North,4490-09-30,8,50
29614,1014,Cus1241,Shoes,South,4490-10-31,10,60
29615,1015,Cus1239,Hat,East,4490-11-30,11,10
29616,1016,Cus1033,Socks,West,4490-12-31,4,20
29617,1017,Cus1011,Jacket,North,4491-01-31,3,30
29618,1018,Cus1298,Gloves,South,4491-02-28,12,25
29619,1019,Cus1218,Shoes,East,4491-03-31,5,15
29620,1020,Cus1419,Hat,West,4491-04-30,7,50
29621,1001,Cus1208,Shirt,North,4491-05-31,5,20
29622,1002,Cus1399,Shoes,South,4491-06-30,10,50
29623,1003,Cus1402,Hat,East,4491-07-31,7,15
29624,1004,Cus1443,Socks,West,4491-08-31,3,5
29625,1005,Cus1406,Jacket,North,4491-09-30,2,60
29626,1006,Cus1379,Gloves,South,4491-10-31,8,25
29627,1007,Cus1278,Shirt,East,4491-11-30,12,40
29628,1008,Cus1271,Shoes,West,4491-12-31,4,15
29629,1009,Cus1011,Hat,North,4492-01-31,7,10
29630,1010,Cus1407,Socks,South,4492-02-29,9,30
29631,1011,Cus1418,Jacket,East,4492-03-31,6,35
29632,1012,Cus1375,Gloves,West,4492-04-30,5,20
29633,1013,Cus1421,Shirt,North,4492-05-31,8,50
29634,1014,Cus1172,Shoes,South,4492-06-30,10,60
29635,1015,Cus1041,Hat,East,4492-07-31,11,10
29636,1016,Cus1038,Socks,West,4492-08-31,4,20
29637,1017,Cus1448,Jacket,North,4492-09-30,3,30
29638,1018,Cus1498,Gloves,South,4492-10-31,12,25
29639,1019,Cus1131,Shoes,East,4492-11-30,5,15
29640,1020,Cus1275,Hat,West,4492-12-31,7,50
29641,1001,Cus1152,Shirt,North,4493-01-31,5,20
29642,1002,Cus1200,Shoes,South,4493-02-28,10,50
29643,1003,Cus1040,Hat,East,4493-03-31,7,15
29644,1004,Cus1386,Socks,West,4493-04-30,3,5
29645,1005,Cus1300,Jacket,North,4493-05-31,2,60
29646,1006,Cus1182,Gloves,South,4493-06-30,8,25
29647,1007,Cus1500,Shirt,East,4493-07-31,12,40
29648,1008,Cus1142,Shoes,West,4493-08-31,4,15
29649,1009,Cus1472,Hat,North,4493-09-30,7,10
29650,1010,Cus1001,Socks,South,4493-10-31,9,30
29651,1011,Cus1337,Jacket,East,4493-11-30,6,35
29652,1012,Cus1162,Gloves,West,4493-12-31,5,20
29653,1013,Cus1026,Shirt,North,4494-01-31,8,50
29654,1014,Cus1220,Shoes,South,4494-02-28,10,60
29655,1015,Cus1423,Hat,East,4494-03-31,11,10
29656,1016,Cus1156,Socks,West,4494-04-30,4,20
29657,1017,Cus1245,Jacket,North,4494-05-31,3,30
29658,1018,Cus1032,Gloves,South,4494-06-30,12,25
29659,1019,Cus1189,Shoes,East,4494-07-31,5,15
29660,1020,Cus1150,Hat,West,4494-08-31,7,50
29661,1001,Cus1041,Shirt,North,4494-09-30,5,20
29662,1002,Cus1459,Shoes,South,4494-10-31,10,50
29663,1003,Cus1003,Hat,East,4494-11-30,7,15
29664,1004,Cus1221,Socks,West,4494-12-31,3,5
29665,1005,Cus1085,Jacket,North,4495-01-31,2,60
29666,1006,Cus1468,Gloves,South,4495-02-28,8,25
29667,1007,Cus1369,Shirt,East,4495-03-31,12,40
29668,1008,Cus1294,Shoes,West,4495-04-30,4,15
29669,1009,Cus1265,Hat,North,4495-05-31,7,10
29670,1010,Cus1218,Socks,South,4495-06-30,9,30
29671,1011,Cus1426,Jacket,East,4495-07-31,6,35
29672,1012,Cus1438,Gloves,West,4495-08-31,5,20
29673,1013,Cus1221,Shirt,North,4495-09-30,8,50
29674,1014,Cus1058,Shoes,South,4495-10-31,10,60
29675,1015,Cus1452,Hat,East,4495-11-30,11,10
29676,1016,Cus1337,Socks,West,4495-12-31,4,20
29677,1017,Cus1262,Jacket,North,4496-01-31,3,30
29678,1018,Cus1303,Gloves,South,4496-02-29,12,25
29679,1019,Cus1434,Shoes,East,4496-03-31,5,15
29680,1020,Cus1325,Hat,West,4496-04-30,7,50
29681,1001,Cus1054,Shirt,North,4496-05-31,5,20
29682,1002,Cus1169,Shoes,South,4496-06-30,10,50
29683,1003,Cus1315,Hat,East,4496-07-31,7,15
29684,1004,Cus1468,Socks,West,4496-08-31,3,5
29685,1005,Cus1322,Jacket,North,4496-09-30,2,60
29686,1006,Cus1390,Gloves,South,4496-10-31,8,25
29687,1007,Cus1113,Shirt,East,4496-11-30,12,40
29688,1008,Cus1065,Shoes,West,4496-12-31,4,15
29689,1009,Cus1215,Hat,North,4497-01-31,7,10
29690,1010,Cus1487,Socks,South,4497-02-28,9,30
29691,1011,Cus1391,Jacket,East,4497-03-31,6,35
29692,1012,Cus1128,Gloves,West,4497-04-30,5,20
29693,1013,Cus1075,Shirt,North,4497-05-31,8,50
29694,1014,Cus1005,Shoes,South,4497-06-30,10,60
29695,1015,Cus1459,Hat,East,4497-07-31,11,10
29696,1016,Cus1308,Socks,West,4497-08-31,4,20
29697,1017,Cus1201,Jacket,North,4497-09-30,3,30
29698,1018,Cus1101,Gloves,South,4497-10-31,12,25
29699,1019,Cus1182,Shoes,East,4497-11-30,5,15
29700,1020,Cus1325,Hat,West,4497-12-31,7,50
29701,1001,Cus1154,Shirt,North,4498-01-31,5,20
29702,1002,Cus1454,Shoes,South,4498-02-28,10,50
29703,1003,Cus1020,Hat,East,4498-03-31,7,15
29704,1004,Cus1006,Socks,West,4498-04-30,3,5
29705,1005,Cus1219,Jacket,North,4498-05-31,2,60
29706,1006,Cus1125,Gloves,South,4498-06-30,8,25
29707,1007,Cus1291,Shirt,East,4498-07-31,12,40
29708,1008,Cus1440,Shoes,West,4498-08-31,4,15
29709,1009,Cus1051,Hat,North,4498-09-30,7,10
29710,1010,Cus1337,Socks,South,4498-10-31,9,30
29711,1011,Cus1500,Jacket,East,4498-11-30,6,35
29712,1012,Cus1277,Gloves,West,4498-12-31,5,20
29713,1013,Cus1226,Shirt,North,4499-01-31,8,50
29714,1014,Cus1419,Shoes,South,4499-02-28,10,60
29715,1015,Cus1490,Hat,East,4499-03-31,11,10
29716,1016,Cus1241,Socks,West,4499-04-30,4,20
29717,1017,Cus1264,Jacket,North,4499-05-31,3,30
29718,1018,Cus1164,Gloves,South,4499-06-30,12,25
29719,1019,Cus1087,Shoes,East,4499-07-31,5,15
29720,1020,Cus1479,Hat,West,4499-08-31,7,50
29721,1001,Cus1447,Shirt,North,4499-09-30,5,20
29722,1002,Cus1202,Shoes,South,4499-10-31,10,50
29723,1003,Cus1307,Hat,East,4499-11-30,7,15
29724,1004,Cus1376,Socks,West,4499-12-31,3,5
29725,1005,Cus1396,Jacket,North,4500-01-31,2,60
29726,1006,Cus1292,Gloves,South,4500-02-28,8,25
29727,1007,Cus1158,Shirt,East,4500-03-31,12,40
29728,1008,Cus1385,Shoes,West,4500-04-30,4,15
29729,1009,Cus1258,Hat,North,4500-05-31,7,10
29730,1010,Cus1244,Socks,South,4500-06-30,9,30
29731,1011,Cus1302,Jacket,East,4500-07-31,6,35
29732,1012,Cus1329,Gloves,West,4500-08-31,5,20
29733,1013,Cus1080,Shirt,North,4500-09-30,8,50
29734,1014,Cus1028,Shoes,South,4500-10-31,10,60
29735,1015,Cus1122,Hat,East,4500-11-30,11,10
29736,1016,Cus1037,Socks,West,4500-12-31,4,20
29737,1017,Cus1301,Jacket,North,4501-01-31,3,30
29738,1018,Cus1377,Gloves,South,4501-02-28,12,25
29739,1019,Cus1105,Shoes,East,4501-03-31,5,15
29740,1020,Cus1491,Hat,West,4501-04-30,7,50
29741,1001,Cus1029,Shirt,North,4501-05-31,5,20
29742,1002,Cus1346,Shoes,South,4501-06-30,10,50
29743,1003,Cus1291,Hat,East,4501-07-31,7,15
29744,1004,Cus1396,Socks,West,4501-08-31,3,5
29745,1005,Cus1247,Jacket,North,4501-09-30,2,60
29746,1006,Cus1229,Gloves,South,4501-10-31,8,25
29747,1007,Cus1031,Shirt,East,4501-11-30,12,40
29748,1008,Cus1034,Shoes,West,4501-12-31,4,15
29749,1009,Cus1056,Hat,North,4502-01-31,7,10
29750,1010,Cus1078,Socks,South,4502-02-28,9,30
29751,1011,Cus1058,Jacket,East,4502-03-31,6,35
29752,1012,Cus1107,Gloves,West,4502-04-30,5,20
29753,1013,Cus1220,Shirt,North,4502-05-31,8,50
29754,1014,Cus1263,Shoes,South,4502-06-30,10,60
29755,1015,Cus1083,Hat,East,4502-07-31,11,10
29756,1016,Cus1249,Socks,West,4502-08-31,4,20
29757,1017,Cus1038,Jacket,North,4502-09-30,3,30
29758,1018,Cus1483,Gloves,South,4502-10-31,12,25
29759,1019,Cus1187,Shoes,East,4502-11-30,5,15
29760,1020,Cus1292,Hat,West,4502-12-31,7,50
29761,1001,Cus1192,Shirt,North,4503-01-31,5,20
29762,1002,Cus1017,Shoes,South,4503-02-28,10,50
29763,1003,Cus1124,Hat,East,4503-03-31,7,15
29764,1004,Cus1079,Socks,West,4503-04-30,3,5
29765,1005,Cus1328,Jacket,North,4503-05-31,2,60
29766,1006,Cus1148,Gloves,South,4503-06-30,8,25
29767,1007,Cus1175,Shirt,East,4503-07-31,12,40
29768,1008,Cus1162,Shoes,West,4503-08-31,4,15
29769,1009,Cus1007,Hat,North,4503-09-30,7,10
29770,1010,Cus1090,Socks,South,4503-10-31,9,30
29771,1011,Cus1130,Jacket,East,4503-11-30,6,35
29772,1012,Cus1104,Gloves,West,4503-12-31,5,20
29773,1013,Cus1382,Shirt,North,4504-01-31,8,50
29774,1014,Cus1390,Shoes,South,4504-02-29,10,60
29775,1015,Cus1158,Hat,East,4504-03-31,11,10
29776,1016,Cus1165,Socks,West,4504-04-30,4,20
29777,1017,Cus1147,Jacket,North,4504-05-31,3,30
29778,1018,Cus1107,Gloves,South,4504-06-30,12,25
29779,1019,Cus1188,Shoes,East,4504-07-31,5,15
29780,1020,Cus1257,Hat,West,4504-08-31,7,50
29781,1001,Cus1384,Shirt,North,4504-09-30,5,20
29782,1002,Cus1343,Shoes,South,4504-10-31,10,50
29783,1003,Cus1269,Hat,East,4504-11-30,7,15
29784,1004,Cus1330,Socks,West,4504-12-31,3,5
29785,1005,Cus1362,Jacket,North,4505-01-31,2,60
29786,1006,Cus1084,Gloves,South,4505-02-28,8,25
29787,1007,Cus1029,Shirt,East,4505-03-31,12,40
29788,1008,Cus1070,Shoes,West,4505-04-30,4,15
29789,1009,Cus1162,Hat,North,4505-05-31,7,10
29790,1010,Cus1146,Socks,South,4505-06-30,9,30
29791,1011,Cus1302,Jacket,East,4505-07-31,6,35
29792,1012,Cus1174,Gloves,West,4505-08-31,5,20
29793,1013,Cus1291,Shirt,North,4505-09-30,8,50
29794,1014,Cus1402,Shoes,South,4505-10-31,10,60
29795,1015,Cus1327,Hat,East,4505-11-30,11,10
29796,1016,Cus1289,Socks,West,4505-12-31,4,20
29797,1017,Cus1491,Jacket,North,4506-01-31,3,30
29798,1018,Cus1427,Gloves,South,4506-02-28,12,25
29799,1019,Cus1341,Shoes,East,4506-03-31,5,15
29800,1020,Cus1442,Hat,West,4506-04-30,7,50
29801,1001,Cus1456,Shirt,North,4506-05-31,5,20
29802,1002,Cus1406,Shoes,South,4506-06-30,10,50
29803,1003,Cus1273,Hat,East,4506-07-31,7,15
29804,1004,Cus1048,Socks,West,4506-08-31,3,5
29805,1005,Cus1101,Jacket,North,4506-09-30,2,60
29806,1006,Cus1188,Gloves,South,4506-10-31,8,25
29807,1007,Cus1231,Shirt,East,4506-11-30,12,40
29808,1008,Cus1009,Shoes,West,4506-12-31,4,15
29809,1009,Cus1349,Hat,North,4507-01-31,7,10
29810,1010,Cus1088,Socks,South,4507-02-28,9,30
29811,1011,Cus1202,Jacket,East,4507-03-31,6,35
29812,1012,Cus1105,Gloves,West,4507-04-30,5,20
29813,1013,Cus1296,Shirt,North,4507-05-31,8,50
29814,1014,Cus1126,Shoes,South,4507-06-30,10,60
29815,1015,Cus1290,Hat,East,4507-07-31,11,10
29816,1016,Cus1233,Socks,West,4507-08-31,4,20
29817,1017,Cus1244,Jacket,North,4507-09-30,3,30
29818,1018,Cus1369,Gloves,South,4507-10-31,12,25
29819,1019,Cus1104,Shoes,East,4507-11-30,5,15
29820,1020,Cus1016,Hat,West,4507-12-31,7,50
29821,1001,Cus1171,Shirt,North,4508-01-31,5,20
29822,1002,Cus1430,Shoes,South,4508-02-29,10,50
29823,1003,Cus1194,Hat,East,4508-03-31,7,15
29824,1004,Cus1327,Socks,West,4508-04-30,3,5
29825,1005,Cus1161,Jacket,North,4508-05-31,2,60
29826,1006,Cus1079,Gloves,South,4508-06-30,8,25
29827,1007,Cus1470,Shirt,East,4508-07-31,12,40
29828,1008,Cus1172,Shoes,West,4508-08-31,4,15
29829,1009,Cus1430,Hat,North,4508-09-30,7,10
29830,1010,Cus1250,Socks,South,4508-10-31,9,30
29831,1011,Cus1373,Jacket,East,4508-11-30,6,35
29832,1012,Cus1173,Gloves,West,4508-12-31,5,20
29833,1013,Cus1196,Shirt,North,4509-01-31,8,50
29834,1014,Cus1250,Shoes,South,4509-02-28,10,60
29835,1015,Cus1356,Hat,East,4509-03-31,11,10
29836,1016,Cus1348,Socks,West,4509-04-30,4,20
29837,1017,Cus1151,Jacket,North,4509-05-31,3,30
29838,1018,Cus1410,Gloves,South,4509-06-30,12,25
29839,1019,Cus1167,Shoes,East,4509-07-31,5,15
29840,1020,Cus1317,Hat,West,4509-08-31,7,50
29841,1001,Cus1347,Shirt,North,4509-09-30,5,20
29842,1002,Cus1042,Shoes,South,4509-10-31,10,50
29843,1003,Cus1097,Hat,East,4509-11-30,7,15
29844,1004,Cus1115,Socks,West,4509-12-31,3,5
29845,1005,Cus1019,Jacket,North,4510-01-31,2,60
29846,1006,Cus1072,Gloves,South,4510-02-28,8,25
29847,1007,Cus1346,Shirt,East,4510-03-31,12,40
29848,1008,Cus1136,Shoes,West,4510-04-30,4,15
29849,1009,Cus1231,Hat,North,4510-05-31,7,10
29850,1010,Cus1072,Socks,South,4510-06-30,9,30
29851,1011,Cus1181,Jacket,East,4510-07-31,6,35
29852,1012,Cus1260,Gloves,West,4510-08-31,5,20
29853,1013,Cus1291,Shirt,North,4510-09-30,8,50
29854,1014,Cus1182,Shoes,South,4510-10-31,10,60
29855,1015,Cus1210,Hat,East,4510-11-30,11,10
29856,1016,Cus1259,Socks,West,4510-12-31,4,20
29857,1017,Cus1410,Jacket,North,4511-01-31,3,30
29858,1018,Cus1242,Gloves,South,4511-02-28,12,25
29859,1019,Cus1207,Shoes,East,4511-03-31,5,15
29860,1020,Cus1173,Hat,West,4511-04-30,7,50
29861,1001,Cus1023,Shirt,North,4511-05-31,5,20
29862,1002,Cus1367,Shoes,South,4511-06-30,10,50
29863,1003,Cus1003,Hat,East,4511-07-31,7,15
29864,1004,Cus1148,Socks,West,4511-08-31,3,5
29865,1005,Cus1167,Jacket,North,4511-09-30,2,60
29866,1006,Cus1217,Gloves,South,4511-10-31,8,25
29867,1007,Cus1396,Shirt,East,4511-11-30,12,40
29868,1008,Cus1392,Shoes,West,4511-12-31,4,15
29869,1009,Cus1367,Hat,North,4512-01-31,7,10
29870,1010,Cus1411,Socks,South,4512-02-29,9,30
29871,1011,Cus1163,Jacket,East,4512-03-31,6,35
29872,1012,Cus1167,Gloves,West,4512-04-30,5,20
29873,1013,Cus1242,Shirt,North,4512-05-31,8,50
29874,1014,Cus1323,Shoes,South,4512-06-30,10,60
29875,1015,Cus1057,Hat,East,4512-07-31,11,10
29876,1016,Cus1099,Socks,West,4512-08-31,4,20
29877,1017,Cus1106,Jacket,North,4512-09-30,3,30
29878,1018,Cus1249,Gloves,South,4512-10-31,12,25
29879,1019,Cus1465,Shoes,East,4512-11-30,5,15
29880,1020,Cus1267,Hat,West,4512-12-31,7,50
29881,1001,Cus1276,Shirt,North,4513-01-31,5,20
29882,1002,Cus1495,Shoes,South,4513-02-28,10,50
29883,1003,Cus1457,Hat,East,4513-03-31,7,15
29884,1004,Cus1220,Socks,West,4513-04-30,3,5
29885,1005,Cus1098,Jacket,North,4513-05-31,2,60
29886,1006,Cus1079,Gloves,South,4513-06-30,8,25
29887,1007,Cus1026,Shirt,East,4513-07-31,12,40
29888,1008,Cus1370,Shoes,West,4513-08-31,4,15
29889,1009,Cus1317,Hat,North,4513-09-30,7,10
29890,1010,Cus1145,Socks,South,4513-10-31,9,30
29891,1011,Cus1055,Jacket,East,4513-11-30,6,35
29892,1012,Cus1251,Gloves,West,4513-12-31,5,20
29893,1013,Cus1272,Shirt,North,4514-01-31,8,50
29894,1014,Cus1013,Shoes,South,4514-02-28,10,60
29895,1015,Cus1190,Hat,East,4514-03-31,11,10
29896,1016,Cus1057,Socks,West,4514-04-30,4,20
29897,1017,Cus1091,Jacket,North,4514-05-31,3,30
29898,1018,Cus1241,Gloves,South,4514-06-30,12,25
29899,1019,Cus1276,Shoes,East,4514-07-31,5,15
29900,1020,Cus1035,Hat,West,4514-08-31,7,50
29901,1001,Cus1123,Shirt,North,4514-09-30,5,20
29902,1002,Cus1320,Shoes,South,4514-10-31,10,50
29903,1003,Cus1425,Hat,East,4514-11-30,7,15
29904,1004,Cus1265,Socks,West,4514-12-31,3,5
29905,1005,Cus1433,Jacket,North,4515-01-31,2,60
29906,1006,Cus1494,Gloves,South,4515-02-28,8,25
29907,1007,Cus1060,Shirt,East,4515-03-31,12,40
29908,1008,Cus1500,Shoes,West,4515-04-30,4,15
29909,1009,Cus1424,Hat,North,4515-05-31,7,10
29910,1010,Cus1036,Socks,South,4515-06-30,9,30
29911,1011,Cus1369,Jacket,East,4515-07-31,6,35
29912,1012,Cus1330,Gloves,West,4515-08-31,5,20
29913,1013,Cus1371,Shirt,North,4515-09-30,8,50
29914,1014,Cus1295,Shoes,South,4515-10-31,10,60
29915,1015,Cus1261,Hat,East,4515-11-30,11,10
29916,1016,Cus1451,Socks,West,4515-12-31,4,20
29917,1017,Cus1434,Jacket,North,4516-01-31,3,30
29918,1018,Cus1354,Gloves,South,4516-02-29,12,25
29919,1019,Cus1060,Shoes,East,4516-03-31,5,15
29920,1020,Cus1004,Hat,West,4516-04-30,7,50
29921,1001,Cus1425,Shirt,North,4516-05-31,5,20
29922,1002,Cus1041,Shoes,South,4516-06-30,10,50
29923,1003,Cus1206,Hat,East,4516-07-31,7,15
29924,1004,Cus1243,Socks,West,4516-08-31,3,5
29925,1005,Cus1350,Jacket,North,4516-09-30,2,60
29926,1006,Cus1088,Gloves,South,4516-10-31,8,25
29927,1007,Cus1136,Shirt,East,4516-11-30,12,40
29928,1008,Cus1065,Shoes,West,4516-12-31,4,15
29929,1009,Cus1094,Hat,North,4517-01-31,7,10
29930,1010,Cus1138,Socks,South,4517-02-28,9,30
29931,1011,Cus1195,Jacket,East,4517-03-31,6,35
29932,1012,Cus1291,Gloves,West,4517-04-30,5,20
29933,1013,Cus1181,Shirt,North,4517-05-31,8,50
29934,1014,Cus1034,Shoes,South,4517-06-30,10,60
29935,1015,Cus1326,Hat,East,4517-07-31,11,10
29936,1016,Cus1063,Socks,West,4517-08-31,4,20
29937,1017,Cus1194,Jacket,North,4517-09-30,3,30
29938,1018,Cus1218,Gloves,South,4517-10-31,12,25
29939,1019,Cus1271,Shoes,East,4517-11-30,5,15
29940,1020,Cus1188,Hat,West,4517-12-31,7,50
29941,1001,Cus1311,Shirt,North,4518-01-31,5,20
29942,1002,Cus1055,Shoes,South,4518-02-28,10,50
29943,1003,Cus1289,Hat,East,4518-03-31,7,15
29944,1004,Cus1028,Socks,West,4518-04-30,3,5
29945,1005,Cus1468,Jacket,North,4518-05-31,2,60
29946,1006,Cus1323,Gloves,South,4518-06-30,8,25
29947,1007,Cus1312,Shirt,East,4518-07-31,12,40
29948,1008,Cus1486,Shoes,West,4518-08-31,4,15
29949,1009,Cus1423,Hat,North,4518-09-30,7,10
29950,1010,Cus1355,Socks,South,4518-10-31,9,30
29951,1011,Cus1352,Jacket,East,4518-11-30,6,35
29952,1012,Cus1030,Gloves,West,4518-12-31,5,20
29953,1013,Cus1136,Shirt,North,4519-01-31,8,50
29954,1014,Cus1144,Shoes,South,4519-02-28,10,60
29955,1015,Cus1365,Hat,East,4519-03-31,11,10
29956,1016,Cus1047,Socks,West,4519-04-30,4,20
29957,1017,Cus1055,Jacket,North,4519-05-31,3,30
29958,1018,Cus1233,Gloves,South,4519-06-30,12,25
29959,1019,Cus1375,Shoes,East,4519-07-31,5,15
29960,1020,Cus1189,Hat,West,4519-08-31,7,50
29961,1001,Cus1122,Shirt,North,4519-09-30,5,20
29962,1002,Cus1131,Shoes,South,4519-10-31,10,50
29963,1003,Cus1438,Hat,East,4519-11-30,7,15
